index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
83,24b,86725.77891349792,319.8193,1476.6985,88202.51055368042,706210.9602429627,0,99125.58960914612,0.0,1784.44242477417,100910.03203392029,6237339.1069417875,6,-307.74392477416995,-1.21,False
84,32a,96649.37152862549,18.3042,66.2945,96715.69916880799,706210.9602429627,0,120695.46461105347,0.0,185.821533203125,120881.28614425659,6237339.1069417875,6,-119.527033203125,-2.8,False
85,12b,44502.15182304382,31.0182,1342.6696,45844.85456322632,706210.9602429627,0,45746.15263938904,0.0,1458.2374095916748,47204.39004898071,6237339.1069417875,6,-115.56780959167486,-1.09,False
86,32b,96728.37312221527,11.2269,503.6764,97232.08266239776,706210.9602429627,0,120888.5395526886,0.0,598.9904403686523,121487.52999305725,6237339.1069417875,6,-95.31404036865234,-1.19,False
87,15a,53422.39713668823,355.6424,32677.8206,86100.25087687073,706210.9602429627,0,64866.39499664307,0.0,32748.32582473755,97614.72082138062,6237339.1069417875,6,-70.50522473754972,-1.0,False
88,1d,11.347746849060059,225.6971,4990.4248,5001.805687031555,706210.9602429627,0,3.750324249267578,0.0,5057.51371383667,5061.2640380859375,6237339.1069417875,6,-67.08891383667014,-1.01,False
89,1b,0.6837129592895508,225.5283,4990.1205,4990.837353141785,706210.9602429627,0,3.5903453826904297,0.0,5057.089805603027,5060.680150985718,6237339.1069417875,6,-66.96930560302735,-1.01,False
90,21a,85088.29302787781,82.1565,732.2275000000001,85820.55366806031,706210.9602429627,0,97524.33037757874,0.0,771.5015411376953,98295.83191871643,6237339.1069417875,6,-39.274041137695235,-1.05,False
91,15d,55998.72615337372,127.39470000000001,33738.4031,89737.16239355621,706210.9602429627,0,65410.614013671875,0.0,33707.92508125305,99118.53909492493,6237339.1069417875,6,30.47801874695142,1.0,True
92,11c,14723.545956611633,22.517500000000002,65940.6447,80664.22379679413,706210.9602429627,0,14071.417331695557,0.0,65692.2378540039,79763.65518569946,6237339.1069417875,6,248.40684599609813,1.0,True
93,11b,13763.889122009277,76.0213,840.3071,14604.229362191772,706210.9602429627,0,13991.509675979614,0.0,70.07479667663574,14061.58447265625,6237339.1069417875,6,770.2323033233642,11.99,True
94,19a,79123.2875585556,115.9942,2266.1784,81389.4990987381,706210.9602429627,0,91049.77869987488,0.0,1399.9242782592771,92449.70297813416,6237339.1069417875,6,866.2541217407227,1.62,True
95,8b,143.08812618255615,244.0227,30576.369400000003,30719.490666365054,706210.9602429627,0,59.07607078552246,0.0,29350.853204727173,29409.929275512695,6237339.1069417875,6,1225.5161952728304,1.04,True
96,6b,92.46630668640137,238.9925,83311.5311,83404.03054686889,706210.9602429627,0,24.360179901123047,0.0,82014.0483379364,82038.40851783752,6237339.1069417875,6,1297.4827620635915,1.02,True
97,1c,6.627774238586426,225.8255,13182.065400000001,13188.726314421083,706210.9602429627,0,3.8220882415771484,0.0,11875.479936599731,11879.302024841309,6237339.1069417875,6,1306.5854634002699,1.11,True
