index,query_id,start_time,planning_time,execution_time,execution_start_time,workload_time,ID
96,26c,102707.80897140503,0.0,322333.6663246155,425041.4752960205,6237339.1069417875,6
97,27a,102707.85236358643,0.0,1500285.143852234,1602992.9962158203,6237339.1069417875,6
98,27b,105370.6567287445,0.0,1496873.3417987823,1602243.9985275269,6237339.1069417875,6
99,27c,105439.19277191162,0.0,1366962.6228809357,1472401.8156528473,6237339.1069417875,6
100,28a,108062.0448589325,0.0,33719.65312957764,141781.69798851013,6237339.1069417875,6
101,29a,108659.3816280365,0.0,8976.045846939087,117635.42747497559,6237339.1069417875,6
102,29b,110022.20702171326,0.0,33977.88166999817,144000.08869171143,6237339.1069417875,6
103,29c,110365.1831150055,0.0,3645820.437431336,3756185.6205463414,6237339.1069417875,6
104,30a,111736.6075515747,0.0,295108.99543762207,406845.6029891968,6237339.1069417875,6
105,30b,114879.49323654175,0.0,700.6864547729492,115580.1796913147,6237339.1069417875,6
106,30c,114936.71751022339,0.0,598676.1484146118,713612.8659248352,6237339.1069417875,6
107,31a,115599.53355789185,0.0,30896.71277999878,146496.24633789062,6237339.1069417875,6
108,31b,117650.98571777344,0.0,3039.541482925415,120690.52720069885,6237339.1069417875,6
109,31c,120136.88611984253,0.0,28763.85951042176,148900.74563026428,6237339.1069417875,6
110,32a,120695.46461105347,0.0,185.821533203125,120881.28614425659,6237339.1069417875,6
111,32b,120888.5395526886,0.0,598.9904403686523,121487.52999305725,6237339.1069417875,6
112,33b,123245.5689907074,0.0,778344.7890281677,901590.3580188751,6237339.1069417875,6
